time,z
25097514.8202,1781.86
25097514.8617,1780.05
25097514.9039,1776.98
25097514.9446,1793.96
25097514.9887,1768.7
25097515.0346,1752.96
25097515.079,1717.62
25097515.1229,1710.73
25097515.1746,1688.75
25097515.2208,1692.61
25097515.2687,1709.23
25097515.3192,1730.37
25097515.3672,1729.72
25097515.4128,1707.52
25097515.4552,1710.28
25097515.5011,1700.51
25097515.5468,1663.03
25097515.5954,1641.69
25097515.6482,1618.1
25097515.6987,1604.95
25097515.744,1593.74
25097515.7922,1586.8
25097515.8396,1591.3
25097515.8916,1609.52
25097515.9427,1629.63
25097515.9906,1617.02
25097516.0349,1596.15
25097516.0785,1598.57
25097516.1222,1625.51
25097516.1684,1604.11
25097516.2112,1591.41
25097516.2537,1590.17
25097516.294,1631.36
25097516.3359,1620.77
25097516.3772,1644.8
25097516.4182,1611.32
25097516.4616,1577.22
25097516.5001,1608.1
25097516.5397,1610.63
25097516.5851,1568.0
25097516.6287,1563.42
25097516.6765,1584.64
25097516.7171,1622.66
25097516.7604,1638.3
25097516.8045,1607.74
25097516.8445,1684.24
25097516.8847,1675.61
25097516.9272,1696.76
25097516.9669,1741.77
25097517.0027,1738.09
25097517.0432,1829.65
25097517.0786,1825.99
25097517.1118,1825.87
25097517.1495,1833.81
25097517.1936,1808.83
25097517.2326,1807.46
25097517.2739,1844.44
25097517.3157,1895.48
25097517.3558,1866.1
25097517.3987,1876.08
25097517.4435,1889.14
25097517.4882,1908.37
25097517.5309,1835.56
25097517.5765,1757.96
25097517.6188,1695.99
25097517.6601,1701.57
25097517.7027,1668.04
25097517.7442,1679.3
25097517.7847,1639.88
25097517.8281,1622.45
25097517.8709,1572.88
25097517.9172,1557.83
25097517.9623,1518.3
25097518.0087,1500.05
25097518.0549,1487.85
25097518.1025,1477.05
25097518.1416,1472.14
25097518.179,1470.81
25097518.222,1470.15
25097518.2631,1470.13
25097518.3045,1469.74
25097518.3613,1476.59
25097518.417,1463.29
25097518.4518,1460.3
25097518.4936,1459.64
25097518.5236,1459.1
25097518.533,1459.56
25097518.543,1459.55
25097518.552,1459.13
25097518.5612,1432.2
25097518.5688,1459.48
25097518.5766,1459.4
25097518.5894,1459.43
25097518.6133,1459.35
25097518.6211,1459.28
25097518.6309,1459.24
25097518.657,1459.1
25097518.6646,1459.18
25097518.6719,1459.5
25097518.6796,1419.8
25097518.6878,1459.21
25097518.696,1459.29
25097518.7243,1460.09
25097518.7662,1477.7
25097518.8122,1507.88
25097518.8601,1502.58
25097518.9045,1484.65
25097518.9489,1500.93
25097518.9937,1489.54
25097519.0374,1510.93
25097519.0841,1503.91
25097519.1308,1354.69
25097519.1795,1529.03
25097519.2234,1627.38
25097519.268,1644.63
25097519.3122,1638.38
25097519.3594,1635.21
25097519.4006,1627.46
25097519.4487,1640.76
25097519.4917,1628.25
25097519.5382,1665.62
25097519.5776,1674.85
25097519.6201,1721.13
25097519.6592,1705.53
25097519.6978,1628.57
25097519.7357,1583.33
25097519.7747,1578.37
25097519.8122,1542.62
25097519.8538,1507.03
25097519.8986,1463.79
25097519.9403,1393.93
25097519.9848,1359.42
25097520.0275,1342.57
25097520.0736,1294.96
25097520.1081,1293.55
25097520.1474,1294.55
25097520.191,1338.84
25097520.2435,1321.66
25097520.2941,1292.24
25097520.3368,1283.3
25097520.3798,1276.53
25097520.4217,1260.75
25097520.4635,1251.71
25097520.4993,1239.51
25097520.5346,1235.23
25097520.5738,1232.11
25097520.6031,1229.38
25097520.6345,1229.69
25097520.6625,1229.72
25097520.6944,1231.53
25097520.714,1232.98
25097520.7337,1234.02
25097520.761,1234.84
25097520.7928,1239.29
25097520.8301,1237.2
25097520.8613,1241.15
25097520.8965,1240.84
25097520.9345,1237.57
25097520.9677,1238.2
25097521.0064,1241.0
25097521.0462,1248.61
25097521.0852,1261.3
25097521.1209,1327.33
25097521.1592,1371.52
25097521.2013,1330.63
25097521.2413,1332.18
25097521.2809,1352.86
25097521.3188,1325.26
25097521.3505,1324.64
25097521.378,1323.4
25097521.4111,1343.51
25097521.4505,1374.08
25097521.4912,1413.35
25097521.5312,1435.64
25097521.57,1480.66
25097521.6135,1489.58
25097521.6536,1458.02
25097521.6948,1441.77
25097521.7387,1404.84
25097521.7812,1371.41
25097521.8232,1325.14
25097521.8616,1307.57
25097521.8967,1301.75
25097521.9341,1324.34
25097521.9797,1365.47
25097522.0261,1419.2
25097522.0751,1572.83
25097522.1209,1641.03
25097522.1662,1800.13
25097522.2118,1939.9
25097522.2559,2014.28
25097522.301,1955.91
25097522.3448,1911.9
25097522.3861,1894.46
25097522.4335,1885.15
25097522.4814,1903.86
25097522.5284,1886.34
25097522.5721,1865.93
25097522.6205,1878.57
25097522.6673,1869.12
25097522.7129,1866.14
25097522.7614,1835.09
25097522.8058,1846.9
25097522.8518,1829.37
25097522.8993,1804.56
25097522.9444,1817.56
25097522.9855,2048.21
25097523.0317,1743.31
25097523.0758,1750.42
25097523.12,1707.21
25097523.1635,1676.01
25097523.209,1640.11
25097523.2485,1665.78
25097523.2948,1641.02
25097523.341,1624.72
25097523.3861,1615.74
25097523.433,1621.42
25097523.4816,1789.07
25097523.5264,1784.11
25097523.5701,1700.63
25097523.6126,1644.83
25097523.6561,1596.85
25097523.6939,1531.35
25097523.737,1510.75
25097523.7847,1499.82
25097523.8096,1500.04
25097523.8154,1499.83
25097523.8215,1500.22
25097523.8278,1499.9
25097523.837,1500.07
25097523.849,1500.02
25097523.8631,1499.86
25097523.8782,1499.52
25097523.8924,1499.94
25097523.908,1499.9
25097523.9213,1499.84
25097523.9399,1506.24
25097523.9915,1560.95
25097524.0436,1553.83
25097524.0895,1519.97
25097524.1353,1524.59
25097524.1857,1577.98
25097524.233,1592.26
25097524.2797,1604.65
25097524.3318,1679.83
25097524.3772,1611.83
25097524.4306,1694.77
25097524.4781,1716.39
25097524.5236,1690.42
25097524.5743,1718.05
25097524.6221,1790.66
25097524.6725,1810.72
25097524.7221,1726.23
25097524.763,1630.65
25097524.8093,1619.06
25097524.8554,1607.16
25097524.9049,1679.63
25097524.9506,1697.21
25097524.9994,1707.59
25097525.045,1703.96
25097525.0928,1765.87
25097525.1349,1805.4
25097525.1813,1741.17
25097525.2294,1717.29
25097525.2791,1779.18
25097525.3306,1845.3
25097525.3751,1806.71
25097525.4195,1832.63
25097525.4632,1973.99
25097525.5081,1962.84
25097525.5516,1945.05
25097525.5982,1938.45
25097525.6431,1817.35
25097525.6909,1691.66
25097525.7344,1606.2
25097525.7832,1600.26
25097525.8281,1585.06
25097525.8752,1388.69
25097525.9187,1535.91
25097525.9708,1551.42
25097526.0207,1729.38
25097526.0674,1614.69
25097526.1117,1499.43
25097526.1625,1394.77
25097526.1941,1451.11
25097526.2468,1484.17
25097526.2975,1580.36
25097526.3445,1639.44
25097526.3941,1706.64
25097526.439,1769.45
25097526.4915,1881.63
25097526.5403,1958.67
25097526.5861,2052.64
25097526.6324,2183.95
25097526.6813,2333.37
25097526.7317,2286.85
25097526.782,2353.97
25097526.8259,2473.75
25097526.8716,2501.24
25097526.9176,2446.56
25097526.9651,2435.69
25097527.0128,2384.42
25097527.0656,2327.68
25097527.1136,2330.36
25097527.1607,2390.28
25097527.2118,2353.24
25097527.2614,2307.15
25097527.3095,2267.45
25097527.3557,2155.79
25097527.3999,2020.33
25097527.4453,1933.73
25097527.4922,1857.78
25097527.5353,1820.22
25097527.581,1824.04
25097527.626,1863.66
25097527.6698,1790.58
25097527.7156,1791.09
25097527.7607,1770.62
25097527.8038,1761.97
25097527.8491,1797.64
25097527.8926,1833.57
25097527.9334,1889.61
25097527.9773,1956.51
25097528.0217,1964.28
25097528.0643,2045.85
25097528.1089,2082.59
25097528.1535,2103.06
25097528.1958,2088.22
25097528.2379,2031.85
25097528.2814,1982.55
25097528.3274,1926.02
25097528.3725,1906.68
25097528.4177,1916.84
25097528.4625,1888.82
25097528.5091,1851.61
25097528.5541,1837.97
25097528.6011,1846.59
25097528.6451,1793.68
25097528.6897,1683.98
25097528.7305,1661.86
25097528.7779,1715.51
25097528.8238,1818.21
25097528.8669,1879.12
25097528.9127,1877.47
25097528.9558,1905.86
25097529.0014,1903.41
25097529.0505,1894.29
25097529.099,1804.51
25097529.1406,1692.83
25097529.1874,1832.18
25097529.2439,1885.84
25097529.286,1777.66
25097529.3291,1681.56
25097529.3774,1709.77
25097529.4223,1750.0
25097529.469,1720.77
25097529.5114,1603.97
25097529.5577,1639.09
25097529.6054,1499.85
25097529.6516,1458.54
25097529.6964,1396.36
25097529.7422,1398.15
25097529.7846,1365.58
25097529.8264,1319.5
25097529.8687,1297.58
25097529.9138,1300.07
25097529.9352,1285.46
25097529.9692,1291.43
25097530.0142,1308.56
25097530.0643,1362.41
25097530.1083,1319.02
25097530.1523,1330.74
25097530.1961,1375.2
25097530.24,1350.06
25097530.2873,1394.81
25097530.3357,1423.29
25097530.3829,1414.93
25097530.4276,1400.55
25097530.4725,1400.26
25097530.5221,1421.34
25097530.571,1448.89
25097530.6226,1486.1
25097530.6703,1600.8
25097530.7146,1538.39
25097530.76,1598.32
25097530.8106,1653.89
25097530.865,1788.3
25097530.9133,1709.32
25097530.9564,1693.4
25097531.001,1706.38
25097531.0473,1733.35
25097531.0704,1732.7
25097531.1163,1756.74
25097531.1641,1770.07
25097531.2108,1793.65
25097531.2615,1879.59
25097531.3095,1861.38
25097531.3563,1870.78
25097531.3843,1890.86
25097531.4318,1888.11
25097531.4625,1888.65
25097531.5103,1905.89
25097531.557,1940.25
25097531.6018,1973.86
25097531.6499,2000.13
25097531.6953,2067.36
25097531.7434,2080.6
25097531.7913,1972.77
25097531.8581,1929.46
25097531.8628,1929.59
25097531.8681,1929.52
25097531.9293,1930.98
25097531.965,1952.55
25097532.0148,2082.57
25097532.0562,2195.09
25097532.1035,2233.3
25097532.1476,2235.33
25097532.1953,2252.91
25097532.2392,2242.76
25097532.2843,2202.79
25097532.3285,2170.71
25097532.3655,2178.56
25097532.4035,2271.31
25097532.4472,2234.22
25097532.4913,2193.33
25097532.5334,2172.09
25097532.5766,2116.55
25097532.6158,2081.73
25097532.6596,2029.19
25097532.7052,1995.6
25097532.7488,2025.76
25097532.7888,2070.59
25097532.8314,2031.6
25097532.8777,1984.05
25097532.9237,1940.28
25097532.9628,1943.05
25097533.0076,2041.8
25097533.0508,1971.53
25097533.0961,1953.55
25097533.1416,2165.98
25097533.1851,1986.46
25097533.2292,1901.05
25097533.2761,1900.09
25097533.3251,1859.1
25097533.3768,1698.87
25097533.4282,1510.22
25097533.4862,1255.42
25097533.5395,1127.67
25097533.5774,1221.2
25097533.6356,1386.68
25097533.6821,1521.79
25097533.727,1668.6
25097533.7751,1829.81
25097533.8224,1802.55
25097533.8702,1977.6
25097533.9133,1991.66
25097533.9562,1971.27
25097533.9997,1962.41
25097534.041,1978.18
25097534.088,1976.12
25097534.1316,1940.46
25097534.1751,1907.79
25097534.2205,1844.18
25097534.2618,1873.53
25097534.3082,1806.46
25097534.362,1617.67
25097534.4204,1511.08
25097534.4751,1459.72
25097534.4985,1431.99
25097534.5472,1572.94
25097534.5911,1522.95
25097534.6341,1556.14
25097534.6817,1658.6
25097534.7308,1650.27
25097534.7811,1500.76
25097534.827,1537.63
25097534.8759,1563.88
25097534.9219,1684.7
25097534.9664,1780.53
25097535.0098,1739.23
25097535.0539,1686.39
25097535.0991,1747.88
25097535.1476,1834.59
25097535.1896,1837.17
25097535.2351,1813.33
25097535.2804,1797.97
25097535.328,1817.76
25097535.3735,1803.32
25097535.4178,1785.92
25097535.465,1808.62
25097535.5065,1823.12
25097535.5541,1863.49
25097535.5991,1833.35
25097535.6436,1817.0
25097535.6939,1793.43
25097535.7425,1821.39
25097535.7927,1847.52
25097535.8407,1814.44
25097535.8902,1815.2
25097535.9353,1819.16
25097535.98,1780.09
25097536.0241,1855.96
25097536.0693,1868.13
25097536.1144,1837.03
25097536.1577,1827.01
25097536.2018,1779.22
25097536.2466,1722.38
25097536.2924,1632.09
25097536.3361,1599.9
25097536.389,1484.54
25097536.4439,1369.7
25097536.5005,1336.84
25097536.562,1183.34
25097536.6032,1373.12
25097536.6612,1491.38
25097536.7152,1577.3
25097536.7631,1518.49
25097536.812,1296.9
25097536.8662,1002.94
25097536.9034,932.192
25097536.9532,1162.19
25097537.0071,1391.62
25097537.0572,1352.17
25097537.1044,1378.75
25097537.1569,1372.73
25097537.2059,1370.67
25097537.2529,1324.01
25097537.3044,1322.75
25097537.3502,1413.54
25097537.3928,1520.33
25097537.4354,1631.58
25097537.4808,1604.48
25097537.5245,1616.39
25097537.5705,1640.86
25097537.6162,1596.33
25097537.6638,1556.21
25097537.7091,1503.31
25097537.7578,1448.49
25097537.8062,1297.01
25097537.8575,1254.3
25097537.9086,1284.86
25097537.9562,1344.05
25097537.9977,1444.22
25097538.0487,1496.65
25097538.0983,1543.52
25097538.1365,1538.53
25097538.1871,1535.72
25097538.2335,1545.17
25097538.2799,1522.43
25097538.324,1517.92
25097538.3731,1482.5
25097538.4213,1438.14
25097538.4649,1425.24
25097538.5156,1378.29
25097538.5688,1254.39
25097538.6262,1247.54
25097538.6822,1253.66
25097538.7355,1215.81
25097538.7939,1038.77
25097538.8536,1086.22
25097538.9068,1059.2
25097538.9705,1247.33
25097539.0182,1232.18
25097539.0737,1072.73
25097539.1381,1443.34
25097539.1941,860.729
25097539.2409,667.684
25097539.2918,867.725
25097539.3519,1071.05
25097539.4097,1163.62
25097539.4674,1051.61
25097539.5224,961.873
25097539.5808,751.37
25097539.6285,593.077
25097539.6726,696.467
25097539.7365,787.61
25097539.7999,999.216
25097539.8613,1184.15
25097539.9204,1232.86
25097539.9718,1267.68
25097540.0246,1292.81
25097540.0738,1340.61
25097540.1251,1293.26
25097540.1753,1314.62
25097540.2248,1305.2
25097540.2715,1323.33
25097540.3193,1320.78
25097540.3683,1256.39
25097540.4174,1294.95
25097540.4702,1310.33
25097540.5208,1251.27
25097540.5678,1299.66
25097540.6123,1276.1
25097540.6622,1367.47
25097540.7076,1290.88
25097540.7543,1253.18
25097540.8036,1263.66
25097540.8494,1296.25
25097540.9046,1270.76
25097540.9518,1260.94
25097540.9989,1248.62
25097541.0431,1241.04
25097541.0868,1244.86
25097541.1358,1230.56
25097541.1848,1219.02
25097541.2283,1218.74
25097541.2711,1254.29
25097541.3154,1225.88
25097541.367,1179.74
25097541.4168,1194.18
25097541.468,1130.11
25097541.527,1112.74
25097541.5825,1021.2
25097541.6404,1151.62
25097541.6918,1112.22
25097541.7436,1068.59
25097541.793,1008.88
25097541.8441,983.176
25097541.9003,945.72
25097541.9527,940.607
25097542.0105,865.851
25097542.0682,861.177
25097542.1199,831.926
25097542.177,755.667
25097542.2326,499.188
25097542.2802,301.231
25097542.2941,305.335
25097542.3501,376.179
25097542.4123,461.562
25097542.4767,815.362
25097542.5396,875.641
25097542.5937,1012.82
25097542.6487,996.884
25097542.7036,983.584
25097542.7572,915.546
25097542.8158,807.553
25097542.8709,890.219
25097542.9299,849.124
25097542.9874,963.971
25097543.0339,1000.43
25097543.0909,959.249
25097543.1491,914.751
25097543.2051,929.542
25097543.2632,869.487
25097543.3224,937.315
25097543.3757,972.855
25097543.4231,979.031
25097543.4776,1000.36
25097543.5276,958.152
25097543.5756,970.019
25097543.6271,985.404
25097543.6773,1009.97
25097543.7275,983.76
25097543.7876,946.974
25097543.8471,935.367
25097543.9044,920.938
25097543.9653,888.736
25097544.0225,892.413
25097544.0771,914.612
25097544.1277,910.096
25097544.1808,931.097
25097544.2305,895.675
25097544.2868,916.917
25097544.3358,901.72
25097544.3868,877.551
25097544.4374,858.705
25097544.4861,830.91
25097544.5382,825.133
25097544.5911,817.056
25097544.6418,798.939
25097544.699,802.317
25097544.7535,811.854
25097544.8103,770.807
25097544.8691,740.874
25097544.929,730.498
25097544.9816,709.065
25097545.0425,673.882
25097545.1047,669.475
25097545.1634,708.515
25097545.2157,703.271
25097545.2777,473.262
25097545.3332,528.814
25097545.3959,582.297
25097545.4538,619.096
25097545.5137,614.359
25097545.5721,490.424
25097545.6301,443.432
25097545.6781,363.183
25097545.7289,565.706
25097545.7817,461.648
25097545.8379,337.847
25097545.8549,370.477
25097545.9156,328.47
25097545.9505,310.099
25097545.9713,289.943
25097546.0327,463.088
25097546.0905,358.511
25097546.1509,384.143
25097546.2172,560.661
25097546.2706,678.997
25097546.3193,679.596
25097546.367,682.586
25097546.4171,625.942
25097546.4744,603.935
25097546.5332,576.631
25097546.5812,588.741
25097546.6294,564.837
25097546.6757,586.888
25097546.7292,616.423
25097546.7823,643.342
25097546.8306,596.438
25097546.8745,653.758
25097546.9303,658.345
25097546.9835,617.245
25097547.0151,560.432
25097547.061,512.226
25097547.1127,529.76
25097547.1671,516.009
25097547.2179,553.517
25097547.2705,545.105
25097547.3219,549.283
25097547.3745,806.445
25097547.4291,571.312
25097547.4773,546.463
25097547.5361,611.398
25097547.5782,590.108
25097547.6254,567.512
25097547.688,609.621
25097547.7458,607.024
25097547.802,646.284
25097547.8518,641.734
25097547.8922,619.041
25097547.9317,584.993
25097547.9812,562.471
25097548.0294,556.714
25097548.0779,574.609
25097548.1229,584.04
25097548.1615,601.702
25097548.2031,606.747
25097548.2495,530.963
25097548.2956,499.435
25097548.3431,440.218
25097548.3859,350.042
25097548.431,273.403
25097548.4885,316.174
25097548.5446,272.016
25097548.5805,426.853
25097548.6398,489.861
25097548.6958,540.837
25097548.7434,512.771
25097548.7989,507.779
25097548.8594,502.556
25097548.92,491.983
25097548.967,474.299
25097549.0267,511.628
25097549.0817,509.287
25097549.1358,520.446
25097549.1869,529.543
25097549.2429,327.597
25097549.2709,265.016
25097549.3203,366.001
25097549.3714,334.48
25097549.427,458.794
25097549.4735,440.153
25097549.5319,792.631
25097549.5896,493.853
25097549.6473,471.635
25097549.7009,436.841
25097549.7475,463.249
25097549.7926,451.947
25097549.8385,466.906
25097549.8875,446.881
25097549.9244,446.984
25097549.96,436.077
25097550.0011,425.249
25097550.0437,433.13
25097550.0832,422.344
25097550.1282,426.136
25097550.1772,419.811
25097550.2213,417.619
25097550.2624,403.411
25097550.3046,410.799
25097550.3495,412.231
25097550.3876,445.228
25097550.4228,409.922
25097550.466,381.573
25097550.5111,403.355
25097550.5525,417.955
25097550.6048,423.713
25097550.6477,415.347
25097550.6926,588.384
25097550.7345,361.568
25097550.7824,322.749
25097550.827,400.485
25097550.8712,423.686
25097550.9118,377.798
25097550.9576,362.299
25097550.9969,387.726
25097551.0328,353.454
25097551.071,364.401
25097551.1117,348.064
25097551.1509,314.29
25097551.1852,286.819
25097551.2186,297.053
25097551.2557,278.759
25097551.2976,285.221
25097551.3343,283.995
25097551.3745,312.438
25097551.4055,331.365
25097551.437,356.405
25097551.4694,374.912
25097551.4978,321.746
25097551.5419,296.406
25097551.5855,315.023
25097551.635,326.668
25097551.6772,376.498
25097551.7201,416.28
25097551.7521,396.011
25097551.7929,365.55
25097551.8342,382.801
25097551.8714,341.506
25097551.9146,369.266
25097551.9591,378.197
25097551.9981,309.978
25097552.0404,316.429
25097552.0837,388.977
25097552.1332,425.38
25097552.1746,408.85
25097552.2141,364.77
25097552.2508,335.624
25097552.2972,363.361
25097552.3423,377.403
25097552.3819,353.643
25097552.4219,332.831
25097552.4633,347.492
25097552.5026,355.241
25097552.5464,388.562
25097552.5847,353.208
25097552.616,325.902
25097552.6479,292.578
25097552.6789,291.0
25097552.7146,285.338
25097552.7631,305.054
25097552.8123,322.616
25097552.857,310.242
25097552.9052,317.225
25097552.9437,260.828
25097552.9827,238.45
25097553.0215,252.861
25097553.0602,239.08
25097553.1023,269.448
25097553.1396,223.312
25097553.1776,200.399
25097553.2168,200.997
25097553.2611,226.93
25097553.3034,244.212
25097553.3506,219.996
25097553.4071,290.737
25097553.4639,265.261
25097553.5093,263.677
25097553.547,248.498
25097553.5853,256.001
25097553.6243,253.892
25097553.6644,241.93
25097553.6983,233.363
25097553.7313,226.322
25097553.769,211.441
25097553.8091,173.555
25097553.845,172.5
25097553.8803,199.953
25097553.9146,141.306
25097553.9467,141.252
25097553.9839,141.136
25097554.02,140.981
25097554.0356,141.018
25097554.0443,141.076
25097554.0547,141.19
25097554.0702,141.082
25097554.0847,141.049
25097554.0936,141.121
25097554.1018,141.178
25097554.1095,140.947
25097554.1173,141.36
25097554.1245,141.396
25097554.1318,141.046
25097554.1387,141.204
25097554.1454,141.101
25097554.1517,141.142
25097554.1581,141.19
25097554.165,141.249
